HIERARCHY_ID,FATHER_HIERARCHY_LEVEL_NO,FATHER_STR_ID,FATHER_STR_REF,HIERARCHY_LEVEL_NO,STR_ID,STR_REF
PAYROLL,20,15PRDSE,00000920,30,15P3410,01001551
PAYROLL,20,15PRDSE,00000920,30,15P3601,00001483
PAYROLL,20,15PRDSE,00000920,30,15P3602,00001495
PAYROLL,20,15PRDSE,00000920,30,15P3603,00001475
PAYROLL,20,15PRDSE,00000920,30,15P3604,00001468
PAYROLL,20,15PRDSE,00000920,30,15P3605,00001460
PAYROLL,20,15PRDSE,00000920,30,15P3608,00001499
PAYROLL,20,15PRDSE,00000920,30,15P3611,00001497
PAYROLL,20,15PRDSE,00000920,30,15P3612,00001453
PAYROLL,20,15PRDSE,00000920,30,15P3614,00001491
PAYROLL,20,15PRDSE,00000920,30,15P3615,00001464
PAYROLL,20,15PRDSE,00000920,30,15P3616,00001473
PAYROLL,20,15PRDSE,00000920,30,15P3617,01002352
PAYROLL,20,15PRDSE,00000920,30,15P3680,00001774
PAYROLL,20,15PRDSE,00000920,30,15P4001,00001519
PAYROLL,20,15PRDSE,00000920,30,15P4002,00001507
PAYROLL,20,15PRDSE,00000920,30,15P4003,01001562
PAYROLL,20,15PRDSE,00000920,30,15P4080,00001679
PAYROLL,20,15PRDSE,00000920,30,15P4304,01002613
PAYROLL,20,15PRDSE,00000920,30,15P4401,00001511
PAYROLL,20,15PRDSE,00000920,30,15P4402,00001513
PAYROLL,20,15PRDSE,00000920,30,15P4403,00001509
PAYROLL,20,15PRDSE,00000920,30,15P4405,00001539
PAYROLL,20,15PRDSE,00000920,30,15P4406,00001531
PAYROLL,20,15PRDSE,00000920,30,15P4407,01001430
PAYROLL,20,15PRDSE,00000920,30,15P4408,01001831
PAYROLL,20,15PRDSE,00000920,30,15P4412,01001550
PAYROLL,20,15PRDSE,00000920,30,15P4413,01001552
PAYROLL,20,15PRDSE,00000920,30,15P4414,01001558
PAYROLL,20,15PRDSE,00000920,30,15P4601,00001373
PAYROLL,20,15PRDSE,00000920,30,15P4602,00001397
PAYROLL,20,15PRDSE,00000920,30,15P4603,00001382
PAYROLL,20,15PRDSE,00000920,30,15P4605,00001426
PAYROLL,20,15PRDSE,00000920,30,15P5403,01002330
PAYROLL,20,15PRDSE,00000920,30,15P5405,01002331
PAYROLL,20,15PRDSE,00000920,30,15P5414,01002393
PAYROLL,20,15PRDSE,00000920,30,15P6009,01002234
PAYROLL,20,15PRDSE,00000920,30,15P6031,01001997
PAYROLL,20,15PRDSE,00000920,30,15P6033,01002236
PAYROLL,20,15PRDSE,00000920,30,15P6323,01002309
PAYROLL,20,15PRDSE,00000920,30,15P6324,01002312
PAYROLL,20,15PRDSE,00000920,30,15P6325,01002310
PAYROLL,20,15PRDSE,00000920,30,15P6326,01002341
PAYROLL,20,15PRDSE,00000920,30,15P6327,01002364
PAYROLL,20,15PRDSE,00000920,30,15P6328,01002362
PAYROLL,20,15PRDSE,00000920,30,15P6330,01002366
PAYROLL,20,15PRDSE,00000920,30,15P6335,01002611
PAYROLL,20,15PRDSE,00000920,30,15P6713,01002297
PAYROLL,20,15PRDSE,00000920,30,15PRED,00001870
PAYROLL,20,15PRDSE,00000920,30,15PSEHOUS,00001702
PAYROLL,20,15PSLPS,01000770,30,15PCENPS,01000724
PAYROLL,20,15PSLPS,01000770,30,15PNATPS,01000736
PAYROLL,20,15PSLPS,01000770,30,15PNTHPS,01000727
PAYROLL,20,15PSLPS,01000770,30,15PSWPS,01000731
PAYROLL,20,20PAdmin,00001940,30,20PLEARN/D,01000743
PAYROLL,20,20PAdmin,00001940,30,20PSerAdmi,00001960
PAYROLL,20,20PGrpA,00001936,30,20PLISSIN,01000002
PAYROLL,20,20PGrpA,00001936,30,20PLisson,00001943
PAYROLL,20,20PGrpA,00001936,30,20PMarlySp,00001946
PAYROLL,20,20PGrpA,00001936,30,20PSoho,00001944
PAYROLL,20,20PGrpA,00001936,30,20PSOHOIND,01000003
PAYROLL,20,20PGrpA,00001936,30,20PSt John,00001942
PAYROLL,20,20PGrpA,00001936,30,20PSTJONIN,01000001
PAYROLL,20,20PGrpA,00001936,30,20PVic,00001945
PAYROLL,20,20PGrpA,00001936,30,20PVICIND,01000004
PAYROLL,20,20PGrpA,00001936,30,20PVicSpec,00001947
PAYROLL,20,20PGrpB,00001937,30,20PBAYS,00001951
PAYROLL,20,20PGrpB,00001937,30,20PBAYSIND,01000008
PAYROLL,20,20PGrpB,00001937,30,20PHIV/DIS,00001952
PAYROLL,20,20PGrpB,00001937,30,20PHIVIND,01000010
PAYROLL,20,20PGrpB,00001937,30,20PMADVAIN,01000007
PAYROLL,20,20PGrpB,00001937,30,20PMAIDA,00001950
PAYROLL,20,20PGrpB,00001937,30,20PNrthPad,00001949
PAYROLL,20,20PGrpB,00001937,30,20PNTPADIN,01000005
PAYROLL,20,20PGrpB,00001937,30,20PPSP,00001948
PAYROLL,20,20PGrpB,00001937,30,20PPSP IND,01002292
PAYROLL,20,20PMgment,00001941,30,20PManDep,00001962
PAYROLL,20,20PTRAN,00001956,30,20PNVQ,00001957
PAYROLL,20,20PTRAN,00001956,30,20PTDept,00001961
PAYROLL,20,20PTresh,00001938,30,20P DEMSSI,01000000
PAYROLL,20,20PTresh,00001938,30,20PCOMSUP,00001955
PAYROLL,20,20PTresh,00001938,30,20PCOMSUPI,01002290
PAYROLL,20,20PTresh,00001938,30,20PDEMSS,00001954
PAYROLL,20,20PTresh,00001938,30,20PDEMSSIN,01002291
PAYROLL,20,20PTresh,00001938,30,20PTREDCIN,01000011
PAYROLL,20,20PTresh,00001938,30,20PTRESDC,00001953
PAYROLL,20,28PRDCENT,01000511,30,28DEMVOI,01002867
PAYROLL,20,28PRDCENT,01000511,30,28P OAK HO,01000650
PAYROLL,20,28PRDCENT,01000511,30,28P0506,01002361
PAYROLL,20,28PRDCENT,01000511,30,28P2122,01003264
PAYROLL,20,28PRDCENT,01000511,30,28P3008,01002857
PAYROLL,20,28PRDCENT,01000511,30,28P3716,01001311
PAYROLL,20,28PRDCENT,01000511,30,28P3809,01002858
PAYROLL,20,28PRDCENT,01000511,30,28P4211,01003271
PAYROLL,20,28PRDCENT,01000511,30,28P4215,01003821
PAYROLL,20,28PRDCENT,01000511,30,28P4305,01002807
PAYROLL,20,28PRDCENT,01000511,30,28P4320,01002432
PAYROLL,20,28PRDCENT,01000511,30,28P4321,01002608
PAYROLL,20,28PRDCENT,01000511,30,28P4322,01002644
PAYROLL,20,28PRDCENT,01000511,30,28P4323,01002431
PAYROLL,20,28PRDCENT,01000511,30,28P4324,01002617
PAYROLL,20,28PRDCENT,01000511,30,28P4325,01002856
PAYROLL,20,28PRDCENT,01000511,30,28P4326,01002650
PAYROLL,20,28PRDCENT,01000511,30,28P4327,01003270
PAYROLL,20,28PRDCENT,01000511,30,28P6034,01002258
PAYROLL,20,28PRDCENT,01000511,30,28P6035,01002434
PAYROLL,20,28PRDCENT,01000511,30,28P6036,01003322
PAYROLL,20,28PRDCENT,01000511,30,28P6037,01002460
PAYROLL,20,28PRDCENT,01000511,30,28P6313,01002368
PAYROLL,20,28PRDCENT,01000511,30,28P6346,01002810
PAYROLL,20,28PRDCENT,01000511,30,28P6368,01003357
PAYROLL,20,28PRDCENT,01000511,30,28P6378,01003321
PAYROLL,20,28PRDCENT,01000511,30,28PAD IN C,01000987
PAYROLL,20,28PRDCENT,01000511,30,28PBISHOP,00001909
PAYROLL,20,28PRDCENT,01000511,30,28PECARE,00001741
PAYROLL,20,28PRDCENT,01000511,30,28PHCC,00001810
PAYROLL,20,28PRDCENT,01000511,30,28PHCIP,00001808
PAYROLL,20,28PRDCENT,01000511,30,28PHCPET,00001906
PAYROLL,20,28PRDCENT,01000511,30,28PSHERMAN,00001929
PAYROLL,20,28PRDCENT,01000511,30,28PSUFHOCT,01000475
PAYROLL,20,28PRDCENT,01000511,30,28PSUFPADG,01000476
PAYROLL,20,28PRDE,00001349,30,28P0501,00001283
PAYROLL,20,28PRDE,00001349,30,28P0502,00001325
PAYROLL,20,28PRDE,00001349,30,28P0503,00001338
PAYROLL,20,28PRDE,00001349,30,28P0504,00001328
PAYROLL,20,28PRDE,00001349,30,28P0505,00001306
PAYROLL,20,28PRDE,00001349,30,28P0507,00001280
PAYROLL,20,28PRDE,00001349,30,28P0512,00001321
PAYROLL,20,28PRDE,00001349,30,28P0513,00001292
PAYROLL,20,28PRDE,00001349,30,28P0514,00001271
PAYROLL,20,28PRDE,00001349,30,28P0515,00001311
PAYROLL,20,28PRDE,00001349,30,28P1001,00001104
PAYROLL,20,28PRDE,00001349,30,28P1002,00001110
PAYROLL,20,28PRDE,00001349,30,28P1003,00001106
PAYROLL,20,28PRDE,00001349,30,28P1004,00001128
PAYROLL,20,28PRDE,00001349,30,28P1011,01002438
PAYROLL,20,28PRDE,00001349,30,28P1012,00001102
PAYROLL,20,28PRDE,00001349,30,28P1013,00001137
PAYROLL,20,28PRDE,00001349,30,28P1014,00001142
PAYROLL,20,28PRDE,00001349,30,28P1020,01003206
PAYROLL,20,28PRDE,00001349,30,28P1023,01003759
PAYROLL,20,28PRDE,00001349,30,28P2001,00001222
PAYROLL,20,28PRDE,00001349,30,28P2002,00001214
PAYROLL,20,28PRDE,00001349,30,28P2006,00001229
PAYROLL,20,28PRDE,00001349,30,28P2008,00001186
PAYROLL,20,28PRDE,00001349,30,28P2009,00001168
PAYROLL,20,28PRDE,00001349,30,28P2010,00001155
PAYROLL,20,28PRDE,00001349,30,28P2601,00001134
PAYROLL,20,28PRDE,00001349,30,28P2602,00001130
PAYROLL,20,28PRDE,00001349,30,28P2603,00001096
PAYROLL,20,28PRDE,00001349,30,28P2604,00001118
PAYROLL,20,28PRDE,00001349,30,28P2606,00001145
PAYROLL,20,28PRDE,00001349,30,28P2608,00001124
PAYROLL,20,28PRDE,00001349,30,28P2701,00001263
PAYROLL,20,28PRDE,00001349,30,28P2702,00001314
PAYROLL,20,28PRDE,00001349,30,28P2703,00001295
PAYROLL,20,28PRDE,00001349,30,28P2704,00001289
PAYROLL,20,28PRDE,00001349,30,28P2705,00001274
PAYROLL,20,28PRDE,00001349,30,28P2706,00001298
PAYROLL,20,28PRDE,00001349,30,28P2780,00001756
PAYROLL,20,28PRDE,00001349,30,28P2901,00001242
PAYROLL,20,28PRDE,00001349,30,28P2902,00001331
PAYROLL,20,28PRDE,00001349,30,28P2903,00001323
PAYROLL,20,28PRDE,00001349,30,28P2904,00001317
PAYROLL,20,28PRDE,00001349,30,28P2905,00001350
PAYROLL,20,28PRDE,00001349,30,28P2906,00001666
PAYROLL,20,28PRDE,00001349,30,28P2907,00001252
PAYROLL,20,28PRDE,00001349,30,28P2908,00001238
PAYROLL,20,28PRDE,00001349,30,28P2909,00001319
PAYROLL,20,28PRDE,00001349,30,28P2910,00001240
PAYROLL,20,28PRDE,00001349,30,28P2911,00001246
PAYROLL,20,28PRDE,00001349,30,28P2912,00001256
PAYROLL,20,28PRDE,00001349,30,28P2980,00001752
PAYROLL,20,28PRDE,00001349,30,28P2981,00001773
PAYROLL,20,28PRDE,00001349,30,28P3001,00001301
PAYROLL,20,28PRDE,00001349,30,28P3002,00001286
PAYROLL,20,28PRDE,00001349,30,28P3003,00001276
PAYROLL,20,28PRDE,00001349,30,28P3006,00001267
PAYROLL,20,28PRDE,00001349,30,28P3301,00001132
PAYROLL,20,28PRDE,00001349,30,28P3302,00001114
PAYROLL,20,28PRDE,00001349,30,28P3303,00001120
PAYROLL,20,28PRDE,00001349,30,28P3304,00001112
PAYROLL,20,28PRDE,00001349,30,28P3305,00001108
PAYROLL,20,28PRDE,00001349,30,28P3309,00001100
PAYROLL,20,28PRDE,00001349,30,28P3310,00001126
PAYROLL,20,28PRDE,00001349,30,28P3311,00001094
PAYROLL,20,28PRDE,00001349,30,28P3312,00001116
PAYROLL,20,28PRDE,00001349,30,28P3313,00001122
PAYROLL,20,28PRDE,00001349,30,28P3315,00001098
PAYROLL,20,28PRDE,00001349,30,28P3318,00001139
PAYROLL,20,28PRDE,00001349,30,28P3501,00001210
PAYROLL,20,28PRDE,00001349,30,28P3502,00001220
PAYROLL,20,28PRDE,00001349,30,28P3503,00001180
PAYROLL,20,28PRDE,00001349,30,28P3505,00001178
PAYROLL,20,28PRDE,00001349,30,28P3801,00001197
PAYROLL,20,28PRDE,00001349,30,28P3802,00001188
PAYROLL,20,28PRDE,00001349,30,28P3803,00001166
PAYROLL,20,28PRDE,00001349,30,28P3804,00001201
PAYROLL,20,28PRDE,00001349,30,28P3805,00001159
PAYROLL,20,28PRDE,00001349,30,28P3806,00001226
PAYROLL,20,28PRDE,00001349,30,28P3807,00001172
PAYROLL,20,28PRDE,00001349,30,28P3808,01002247
PAYROLL,20,28PRDE,00001349,30,28P3812,00001216
PAYROLL,20,28PRDE,00001349,30,28P3816,01000255
PAYROLL,20,28PRDE,00001349,30,28P3880,00001768
PAYROLL,20,28PRDE,00001349,30,28P3881,00001783
PAYROLL,20,28PRDE,00001349,30,28P3901,00001344
PAYROLL,20,28PRDE,00001349,30,28P3902,00001259
PAYROLL,20,28PRDE,00001349,30,28P3903,00001248
PAYROLL,20,28PRDE,00001349,30,28P3904,00001244
PAYROLL,20,28PRDE,00001349,30,28P3905,00001236
PAYROLL,20,28PRDE,00001349,30,28P3907,00001261
PAYROLL,20,28PRDE,00001349,30,28P3908,00001347
PAYROLL,20,28PRDE,00001349,30,28P3916,00001254
PAYROLL,20,28PRDE,00001349,30,28P3917,00001341
PAYROLL,20,28PRDE,00001349,30,28P3918,00001932
PAYROLL,20,28PRDE,00001349,30,28P3919,00001232
PAYROLL,20,28PRDE,00001349,30,28P3921,00001250
PAYROLL,20,28PRDE,00001349,30,28P3923,00001676
PAYROLL,20,28PRDE,00001349,30,28P3924,00001234
PAYROLL,20,28PRDE,00001349,30,28P3925,00001876
PAYROLL,20,28PRDE,00001349,30,28P4201,00001170
PAYROLL,20,28PRDE,00001349,30,28P4202,00001207
PAYROLL,20,28PRDE,00001349,30,28P4203,01002797
PAYROLL,20,28PRDE,00001349,30,28P4204,00001148
PAYROLL,20,28PRDE,00001349,30,28P4206,00001163
PAYROLL,20,28PRDE,00001349,30,28P4301,00001174
PAYROLL,20,28PRDE,00001349,30,28P4302,00001176
PAYROLL,20,28PRDE,00001349,30,28P4303,00001153
PAYROLL,20,28PRDE,00001349,30,28P4304,01002663
PAYROLL,20,28PRDE,00001349,30,28P4307,00001195
PAYROLL,20,28PRDE,00001349,30,28P4308,01002643
PAYROLL,20,28PRDE,00001349,30,28P4311,00001184
PAYROLL,20,28PRDE,00001349,30,28P4312,00001665
PAYROLL,20,28PRDE,00001349,30,28P4313,00001193
PAYROLL,20,28PRDE,00001349,30,28P4314,00001190
PAYROLL,20,28PRDE,00001349,30,28P4317,00001182
PAYROLL,20,28PRDE,00001349,30,28P4333,01003908
PAYROLL,20,28PRDE,00001349,30,28PMRO,00001290
PAYROLL,20,28PRDE,00001349,30,28PVRM,00001874
PAYROLL,20,28PRDNE,00001353,30,28P0000,01002233
PAYROLL,20,28PRDNE,00001353,30,28P0601,00000936
PAYROLL,20,28PRDNE,00001353,30,28P0602,00000953
PAYROLL,20,28PRDNE,00001353,30,28P0603,00000926
PAYROLL,20,28PRDNE,00001353,30,28P0606,01002854
PAYROLL,20,28PRDNE,00001353,30,28P0613,00000965
PAYROLL,20,28PRDNE,00001353,30,28P0614,00002089
PAYROLL,20,28PRDNE,00001353,30,28P0701,00001066
PAYROLL,20,28PRDNE,00001353,30,28P0709,00001064
PAYROLL,20,28PRDNE,00001353,30,28P0710,00001041
PAYROLL,20,28PRDNE,00001353,30,28P0711,00001057
PAYROLL,20,28PRDNE,00001353,30,28P0901,00000896
PAYROLL,20,28PRDNE,00001353,30,28P0902,00000908
PAYROLL,20,28PRDNE,00001353,30,28P0903,00000898
PAYROLL,20,28PRDNE,00001353,30,28P0904,00000900
PAYROLL,20,28PRDNE,00001353,30,28P1301,00001053
PAYROLL,20,28PRDNE,00001353,30,28P1302,00001051
PAYROLL,20,28PRDNE,00001353,30,28P1304,00001037
PAYROLL,20,28PRDNE,00001353,30,28P1314,00001076
PAYROLL,20,28PRDNE,00001353,30,28P1408,01002808
PAYROLL,20,28PRDNE,00001353,30,28P1801,00001662
PAYROLL,20,28PRDNE,00001353,30,28P1803,00000959
PAYROLL,20,28PRDNE,00001353,30,28P1804,00000883
PAYROLL,20,28PRDNE,00001353,30,28P1805,00000924
PAYROLL,20,28PRDNE,00001353,30,28P1806,00000938
PAYROLL,20,28PRDNE,00001353,30,28P1807,00000930
PAYROLL,20,28PRDNE,00001353,30,28P1808,00000941
PAYROLL,20,28PRDNE,00001353,30,28P1809,00000967
PAYROLL,20,28PRDNE,00001353,30,28P1810,01002202
PAYROLL,20,28PRDNE,00001353,30,28P1812,00000943
PAYROLL,20,28PRDNE,00001353,30,28P1813,00000891
PAYROLL,20,28PRDNE,00001353,30,28P1838,00000871
PAYROLL,20,28PRDNE,00001353,30,28P1839,00000955
PAYROLL,20,28PRDNE,00001353,30,28P1840,00000970
PAYROLL,20,28PRDNE,00001353,30,28P1841,00000905
PAYROLL,20,28PRDNE,00001353,30,28P1842,00000945
PAYROLL,20,28PRDNE,00001353,30,28P2201,00001083
PAYROLL,20,28PRDNE,00001353,30,28P2202,00001079
PAYROLL,20,28PRDNE,00001353,30,28P2203,00001085
PAYROLL,20,28PRDNE,00001353,30,28P2204,00001089
PAYROLL,20,28PRDNE,00001353,30,28P2205,00001087
PAYROLL,20,28PRDNE,00001353,30,28P2210,00001091
PAYROLL,20,28PRDNE,00001353,30,28P2211,00001081
PAYROLL,20,28PRDNE,00001353,30,28P2280,00001683
PAYROLL,20,28PRDNE,00001353,30,28P2501,00000889
PAYROLL,20,28PRDNE,00001353,30,28P2502,00000887
PAYROLL,20,28PRDNE,00001353,30,28P2503,00000902
PAYROLL,20,28PRDNE,00001353,30,28P2504,00000885
PAYROLL,20,28PRDNE,00001353,30,28P2505,00000928
PAYROLL,20,28PRDNE,00001353,30,28P2506,00000893
PAYROLL,20,28PRDNE,00001353,30,28P2507,00000879
PAYROLL,20,28PRDNE,00001353,30,28P2508,00000877
PAYROLL,20,28PRDNE,00001353,30,28P2509,00000875
PAYROLL,20,28PRDNE,00001353,30,28P2510,00000948
PAYROLL,20,28PRDNE,00001353,30,28P2514,00000919
PAYROLL,20,28PRDNE,00001353,30,28P2515,00001663
PAYROLL,20,28PRDNE,00001353,30,28P2516,01002809
PAYROLL,20,28PRDNE,00001353,30,28P2524,00000915
PAYROLL,20,28PRDNE,00001353,30,28P2526,00001661
PAYROLL,20,28PRDNE,00001353,30,28P2527,00000881
PAYROLL,20,28PRDNE,00001353,30,28P2530,01000204
PAYROLL,20,28PRDNE,00001353,30,28P2580,00001816
PAYROLL,20,28PRDNE,00001353,30,28P2801,00000951
PAYROLL,20,28PRDNE,00001353,30,28P2802,00000957
PAYROLL,20,28PRDNE,00001353,30,28P2803,00000933
PAYROLL,20,28PRDNE,00001353,30,28P2811,00000961
PAYROLL,20,28PRDNE,00001353,30,28P3101,00001039
PAYROLL,20,28PRDNE,00001353,30,28P3106,00001068
PAYROLL,20,28PRDNE,00001353,30,28P3107,00001055
PAYROLL,20,28PRDNE,00001353,30,28P3108,00001070
PAYROLL,20,28PRDNE,00001353,30,28P3201,00000985
PAYROLL,20,28PRDNE,00001353,30,28P3203,01001166
PAYROLL,20,28PRDNE,00001353,30,28P3205,01002798
PAYROLL,20,28PRDNE,00001353,30,28P3222,01003886
PAYROLL,20,28PRDNE,00001353,30,28P3701,00000983
PAYROLL,20,28PRDNE,00001353,30,28P3702,01002920
PAYROLL,20,28PRDNE,00001353,30,28P3704,00000976
PAYROLL,20,28PRDNE,00001353,30,28P3709,00000979
PAYROLL,20,28PRDNE,00001353,30,28P3710,00000991
PAYROLL,20,28PRDNE,00001353,30,28P3711,00001009
PAYROLL,20,28PRDNE,00001353,30,28P3712,00001017
PAYROLL,20,28PRDNE,00001353,30,28P3713,00001011
PAYROLL,20,28PRDNE,00001353,30,28P3714,00001020
PAYROLL,20,28PRDNE,00001353,30,28P3718,01003713
PAYROLL,20,28PRDNE,00001353,30,28P4101,00001062
PAYROLL,20,28PRDNE,00001353,30,28P4102,00001047
PAYROLL,20,28PRDNE,00001353,30,28P4103,00001072
PAYROLL,20,28PRDNE,00001353,30,28P4111,01002478
PAYROLL,20,28PRDNE,00001353,30,28P4112,00001060
PAYROLL,20,28PRDNE,00001353,30,28P4113,00001045
PAYROLL,20,28PRDNE,00001353,30,28P4115,00001664
PAYROLL,20,28PRDNE,00001353,30,28P4117,00001074
PAYROLL,20,28PRDNE,00001353,30,28P4118,00001043
PAYROLL,20,28PRDNE,00001353,30,28P4129,01002355
PAYROLL,20,28PRDNE,00001353,30,28P4130,01002592
PAYROLL,20,28PRDNE,00001353,30,28P4131,01002458
PAYROLL,20,28PRDNE,00001353,30,28P4501,00000999
PAYROLL,20,28PRDNE,00001353,30,28P4502,00001005
PAYROLL,20,28PRDNE,00001353,30,28P4503,00001014
PAYROLL,20,28PRDNE,00001353,30,28P4504,00001024
PAYROLL,20,28PRDNE,00001353,30,28P4505,00001028
PAYROLL,20,28PRDNE,00001353,30,28P4506,00001001
PAYROLL,20,28PRDNE,00001353,30,28P4507,00001022
PAYROLL,20,28PRDNE,00001353,30,28P4508,00000993
PAYROLL,20,28PRDNE,00001353,30,28P4509,00000987
PAYROLL,20,28PRDNE,00001353,30,28P4510,00001030
PAYROLL,20,28PRDNE,00001353,30,28P4511,00001026
PAYROLL,20,28PRDNE,00001353,30,28P4512,00000989
PAYROLL,20,28PRDNE,00001353,30,28P4513,00001007
PAYROLL,20,28PRDNE,00001353,30,28P4515,00000973
PAYROLL,20,28PRDNE,00001353,30,28P4517,00001032
PAYROLL,20,28PRDNE,00001353,30,28P4519,01003332
PAYROLL,20,28PRDNE,00001353,30,28P4528,00001003
PAYROLL,20,28PRDNE,00001353,30,28P4531,00000981
PAYROLL,20,28PRDNE,00001353,30,28P4532,00000995
PAYROLL,20,28PRDNE,00001353,30,28P4533,00000997
PAYROLL,20,28PRDNE,00001353,30,28P4534,00001035
PAYROLL,20,28PRDNE,00001353,30,28P4544,01001330
PAYROLL,20,28PRDNE,00001353,30,28P4607,00001833
PAYROLL,20,28PRDNE,00001353,30,28P5113,01003941
PAYROLL,20,28PRDNE,00001353,30,28P5122,01003822
PAYROLL,20,28PRDNE,00001353,30,28P5193,01003413
PAYROLL,20,28PRDNE,00001353,30,28P5202,01003407
PAYROLL,20,28PRDNE,00001353,30,28P5203,01003406
PAYROLL,20,28PRDNE,00001353,30,28P5208,01003408
PAYROLL,20,28PRDNE,00001353,30,28P6032,01002231
PAYROLL,20,28PRDNE,00001353,30,28P6349,01002866
PAYROLL,20,28PRDNE,00001353,30,28P8402,01003899
PAYROLL,20,28PRDNE,00001353,30,28P8403,01003893
PAYROLL,20,28PRDNE,00001353,30,28P8404,01003896
PAYROLL,20,28PRDNE,00001353,30,28P8406,01003890
PAYROLL,20,28PRDNE,00001353,30,28P8407,01003897
PAYROLL,20,28PRDNE,00001353,30,28P8409,01003892
PAYROLL,20,28PRDNE,00001353,30,28P8411,01003895
PAYROLL,20,28PRDNE,00001353,30,28P8413,01003898
PAYROLL,20,28PRDNE,00001353,30,28P8414,01003891
PAYROLL,20,28PRDNE,00001353,30,28P8415,01003900
PAYROLL,20,28PRDNE,00001353,30,28P8419,01003894
PAYROLL,20,28PRDNE,00001353,30,28P8420,01003876
PAYROLL,20,28PRDNE,00001353,30,28PWILSHAW,01001611
PAYROLL,20,28PRDNTH,01000512,30,28P0604,01001310
PAYROLL,20,28PRDNTH,01000512,30,28P0605,01002610
PAYROLL,20,28PRDNTH,01000512,30,28P0902IND,01000967
PAYROLL,20,28PRDNTH,01000512,30,28P1021,01003719
PAYROLL,20,28PRDNTH,01000512,30,28P1306,01003967
PAYROLL,20,28PRDNTH,01000512,30,28P1307,01003907
PAYROLL,20,28PRDNTH,01000512,30,28P2015,01003887
PAYROLL,20,28PRDNTH,01000512,30,28P2206,01001246
PAYROLL,20,28PRDNTH,01000512,30,28P2511,01001945
PAYROLL,20,28PRDNTH,01000512,30,28P2532,01003284
PAYROLL,20,28PRDNTH,01000512,30,28P3221,01003728
PAYROLL,20,28PRDNTH,01000512,30,28P3223,01003839
PAYROLL,20,28PRDNTH,01000512,30,28P3224,01003810
PAYROLL,20,28PRDNTH,01000512,30,28P3225,01003903
PAYROLL,20,28PRDNTH,01000512,30,28P3715,01000376
PAYROLL,20,28PRDNTH,01000512,30,28P3715IND,01002626
PAYROLL,20,28PRDNTH,01000512,30,28P4110,01003331
PAYROLL,20,28PRDNTH,01000512,30,28P4114,01003090
PAYROLL,20,28PRDNTH,01000512,30,28P4124,01000103
PAYROLL,20,28PRDNTH,01000512,30,28P4124IND,01002623
PAYROLL,20,28PRDNTH,01000512,30,28P4125,01000474
PAYROLL,20,28PRDNTH,01000512,30,28P4125IND,01002627
PAYROLL,20,28PRDNTH,01000512,30,28P4126,01000610
PAYROLL,20,28PRDNTH,01000512,30,28P4126IND,01000966
PAYROLL,20,28PRDNTH,01000512,30,28P4127,01000871
PAYROLL,20,28PRDNTH,01000512,30,28P4127IND,01000885
PAYROLL,20,28PRDNTH,01000512,30,28P4128,01001390
PAYROLL,20,28PRDNTH,01000512,30,28P4138,01003901
PAYROLL,20,28PRDNTH,01000512,30,28P4415,01003881
PAYROLL,20,28PRDNTH,01000512,30,28P4521,01003798
PAYROLL,20,28PRDNTH,01000512,30,28P4522,01003811
PAYROLL,20,28PRDNTH,01000512,30,28P5100,01001921
PAYROLL,20,28PRDNTH,01000512,30,28P5101,01001922
PAYROLL,20,28PRDNTH,01000512,30,28P5102,01001924
PAYROLL,20,28PRDNTH,01000512,30,28P5103,01001925
PAYROLL,20,28PRDNTH,01000512,30,28P5104,01001927
PAYROLL,20,28PRDNTH,01000512,30,28P5105,01001928
PAYROLL,20,28PRDNTH,01000512,30,28P5106,01001929
PAYROLL,20,28PRDNTH,01000512,30,28P5107,01001930
PAYROLL,20,28PRDNTH,01000512,30,28P5108,01001931
PAYROLL,20,28PRDNTH,01000512,30,28P5109,01001932
PAYROLL,20,28PRDNTH,01000512,30,28P5110,01001933
PAYROLL,20,28PRDNTH,01000512,30,28P5905,01003851
PAYROLL,20,28PRDNTH,01000512,30,28P6030,01001738
PAYROLL,20,28PRDNTH,01000512,30,28P6049,01003365
PAYROLL,20,28PRDNTH,01000512,30,28P6054,01000182
PAYROLL,20,28PRDNTH,01000512,30,28P6054IND,01000505
PAYROLL,20,28PRDNTH,01000512,30,28P6055,01000295
PAYROLL,20,28PRDNTH,01000512,30,28P6056,01000297
PAYROLL,20,28PRDNTH,01000512,30,28P6057,01000296
PAYROLL,20,28PRDNTH,01000512,30,28P6067,01003351
PAYROLL,20,28PRDNTH,01000512,30,28P6077,01003368
PAYROLL,20,28PRDNTH,01000512,30,28P6303,01002244
PAYROLL,20,28PRDNTH,01000512,30,28P6304,01002287
PAYROLL,20,28PRDNTH,01000512,30,28P6305,01002293
PAYROLL,20,28PRDNTH,01000512,30,28P6306,01002296
PAYROLL,20,28PRDNTH,01000512,30,28P6307,01002340
PAYROLL,20,28PRDNTH,01000512,30,28P6308,01002308
PAYROLL,20,28PRDNTH,01000512,30,28P6309,01002208
PAYROLL,20,28PRDNTH,01000512,30,28P6309IND,01002628
PAYROLL,20,28PRDNTH,01000512,30,28P6310,01002251
PAYROLL,20,28PRDNTH,01000512,30,28P6312,01002279
PAYROLL,20,28PRDNTH,01000512,30,28P6314,01002449
PAYROLL,20,28PRDNTH,01000512,30,28P6315,01002455
